Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
other_max_M_AU06_r	328	0.0574731	0.506921	0.0588814	0.466518	0.113377	0.489329	0.04	0.0565001	0.500021	0.510702	0.355334	0.559595	0.286032	53.3535
other_max_M_AU07_r	329	0.253087	0.593829	0.240872	0.542106	0.426195	1.99879	0.14	0.318908	2.82231	2.6227	1.67494	1.38392	0.355018	45.0542
other_max_M_AU09_r	330	0.0212857	0.39947	0.00985901	0.365138	0.0532849	0.298843	0.03	0.0451657	0.399713	0.462579	0.316451	0.142959	0.269003	57.3149
other_max_M_AU10_r	331	0.0821366	0.617869	0.0975106	0.562724	0.132935	0.670817	0.11	0.0722995	0.639845	0.583132	0.406224	0.58331	0.291855	51.0735
other_max_M_AU12_r	332	-0.273165	0.473048	-0.25452	0.430829	-0.577457	-2.73416	-0.22	0.425039	3.76156	4.07351	2.01362	-1.91967	0.442981	47.1945
other_max_M_AU14_r	333	-0.118105	0.533902	-0.109634	0.492428	-0.221211	-0.981888	-0.11	0.15061	1.33288	1.0396	0.682905	-0.522734	0.306022	57.7381
other_max_M_AU15_r	334	0.249577	0.747522	0.256679	0.682045	0.333872	1.52011	0.12	0.243345	2.15359	1.80587	1.18032	1.13101	0.322994	48.267
other_max_M_AU17_r	335	-0.11776	0.587509	-0.102081	0.545078	-0.20044	-0.87926	-0.07	0.137214	1.21434	0.949584	0.621612	0.126805	0.290764	58.0441
other_max_M_AU20_r	336	0.13013	0.531347	0.12174	0.478285	0.244906	1.20619	0.18	0.15164	1.342	1.04674	0.686311	1.26018	0.309259	43.4203
other_max_M_AU23_r	337	0.224308	0.560007	0.23719	0.502702	0.400546	1.92522	0.19	0.283874	2.51226	2.222	1.46921	1.53016	0.354627	47.0554
other_max_M_AU25_r	338	0.112601	0.542143	0.105529	0.495263	0.207696	0.979863	0.05	0.147862	1.30857	1.02072	0.675021	1.06142	0.289288	48.8441
other_max_M_AU26_r	339	0.180576	0.597269	0.193115	0.537914	0.302336	1.51548	0.16	0.233385	2.06544	1.71129	1.1125	1.58318	0.325735	54.2004
other_max_M_AU45_r	340	0.0496221	0.607621	0.0568852	0.568229	0.0816663	0.332612	0.02	0.04757	0.42099	0.472523	0.322674	1.49674	0.282509	52.9017
other_max_M_MEA_body	341	0.139579	0.383819	0.141511	0.34805	0.363658	1.65904	0.14	0.296239	2.62169	2.35905	1.54308	1.27823	0.344794	53.8688
other_max_M_MEA_head	342	0.0162104	0.414856	0.0065314	0.375878	0.0390746	0.159802	0.08	0.0290228	0.25685	0.399411	0.2905	0.135269	0.286218	56.9491
other_md_H_AU01_r	343	0.183888	0.381583	0.162692	0.347681	0.481908	2.17952	0.18	0.353941	3.13235	3.06195	1.81428	1.87423	0.375601	42.3225
other_md_H_AU02_r	344	0.075248	0.38912	0.0691094	0.350935	0.19338	0.866545	0.06	0.143918	1.27366	0.993998	0.657829	0.631252	0.294161	57.4627
other_md_H_AU04_r	345	0.0467392	0.584345	0.0537606	0.537219	0.0799855	0.354556	0.07	0.0733299	0.648964	0.588076	0.408707	-0.43524	0.281778	56.3619
other_md_H_AU05_r	346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_H_AU06_r	347	0.251892	0.638106	0.26652	0.59011	0.394749	1.7764	0.15	0.250215	2.21438	1.87285	1.21882	1.72165	0.353971	36.4193
other_md_H_AU07_r	348	0.355866	0.626561	0.349312	0.58012	0.567967	2.57314	0.23	0.383136	3.39072	3.45774	2.01362	2.19693	0.41815	46.0526
other_md_H_AU09_r	349	0.0315421	0.287899	0.0191692	0.256855	0.109559	0.481092	0.09	0.0568436	0.503061	0.51221	0.355334	-0.00644249	0.280386	59.9257
other_md_H_AU10_r	350	0.204133	0.551575	0.215939	0.504773	0.370092	1.68891	0.14	0.276318	2.44539	2.14058	1.4317	1.16522	0.36118	44.9967
other_md_H_AU12_r	351	-0.259182	0.628856	-0.265257	0.577345	-0.412149	-1.83781	-0.16	0.275288	2.43627	2.12961	1.43052	-0.897942	0.35633	47.4633
other_md_H_AU14_r	352	-0.0768455	0.587273	-0.105225	0.548199	-0.130851	-0.532447	-0.07	0.0956552	0.84654	0.701965	0.467415	-0.325709	0.279333	58.525
other_md_H_AU15_r	353	0.0989309	0.353076	0.105934	0.324624	0.280198	1.27848	0.07	0.227546	2.01376	1.65724	1.08633	0.919345	0.335121	58.6718
other_md_H_AU17_r	354	-0.00580967	0.460794	0.000101368	0.419828	-0.0126079	-0.00101503	0.06	0.00429332	0.0379955	0.314397	0.247732	0.545925	0.274573	55.5749
other_md_H_AU20_r	355	-0.0617578	0.441338	-0.0477445	0.400484	-0.139933	-0.644692	-0.09	0.0709256	0.627686	0.576582	0.402121	-0.686891	0.279017	57.2144
other_md_H_AU23_r	356	-0.0486104	0.21916	-0.0457292	0.201473	-0.221804	-0.925463	-0.07	0.0933273	0.825939	0.689478	0.460107	-1.47737	0.297395	50.2238
other_md_H_AU25_r	357	-0.0803517	0.548931	-0.0723071	0.504615	-0.146379	-0.597377	-0.08	0.087412	0.773589	0.658394	0.443027	-0.576239	0.317722	59.1437
other_md_H_AU26_r	358	0.148789	0.401283	0.149591	0.370846	0.370784	1.65331	0.11	0.305513	2.70376	2.46496	1.57725	1.62111	0.348567	38.2939
other_md_H_AU45_r	359	0.045264	0.388773	0.0550598	0.352589	0.116428	0.557957	0.05	0.116607	1.03196	0.820891	0.53273	0.665513	0.299009	54.1309
other_md_H_MEA_body	360	-0.0903239	0.480517	-0.0887861	0.433596	-0.187972	-0.943087	-0.09	0.155418	1.37544	1.07315	0.708971	-1.03958	0.307873	59.1593
other_md_H_MEA_head	361	-0.0150353	0.558897	-0.00194153	0.508435	-0.0269017	-0.107172	-0.02	0.0417311	0.369317	0.448616	0.310156	-0.244789	0.291987	59.9982
other_md_M_AU01_r	362	0.140625	0.409052	0.13497	0.374174	0.343782	1.58563	0.11	0.28937	2.5609	2.28232	1.50686	1.28552	0.347921	46.7967
other_md_M_AU02_r	363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_M_AU04_r	364	0.0674272	0.542119	0.0770456	0.500653	0.124377	0.515998	0.04	0.121415	1.07451	0.849869	0.555321	-0.287681	0.279304	56.4507
other_md_M_AU05_r	365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_M_AU06_r	366	0.155984	0.61076	0.153477	0.56683	0.255393	1.11787	0.11	0.144771	1.28121	0.999739	0.657829	0.970692	0.315688	47.4782
other_md_M_AU07_r	367	0.319945	0.649272	0.31427	0.602319	0.492775	2.22116	0.17	0.35188	3.11411	3.03504	1.81428	1.64672	0.382271	52.4155
other_md_M_AU09_r	368	0.0598201	0.283061	0.048174	0.263753	0.211333	0.918731	0.07	0.123132	1.08971	0.860373	0.559343	0.614947	0.289544	62.2886
other_md_M_AU10_r	369	0.15067	0.549995	0.143348	0.50507	0.273948	1.26282	0.12	0.184613	1.63381	1.29116	0.825318	0.693452	0.322337	48.9745
other_md_M_AU12_r	370	-0.288478	0.586584	-0.279447	0.540932	-0.491792	-2.26214	-0.2	0.36768	3.25394	3.24482	1.93388	-1.34521	0.391072	42.0593
other_md_M_AU14_r	371	-0.123453	0.619695	-0.123603	0.577399	-0.199215	-0.95915	-0.05	0.161257	1.42711	1.11479	0.731298	-0.657461	0.300694	54.1967
other_md_M_AU15_r	372	0.0946574	0.504023	0.0859883	0.452968	0.187803	1.00882	0.03	0.16847	1.49094	1.16757	0.74446	0.479948	0.303892	58.0703
other_md_M_AU17_r	373	0.0384287	0.458125	0.0381248	0.416902	0.0838827	0.468599	0.08	0.097716	0.864778	0.713139	0.468316	0.661521	0.281053	49.3508
other_md_M_AU20_r	374	-0.00925033	0.289665	-0.0154674	0.261866	-0.0319345	-0.126657	-0.06	0.0207797	0.183898	0.369525	0.271431	-0.139863	0.271535	58.5927
other_md_M_AU23_r	375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_M_AU25_r	376	-0.0484637	0.528594	-0.0393164	0.486719	-0.0916842	-0.386702	-0.06	0.0736734	0.652003	0.58973	0.408707	-0.198237	0.300392	58.1722
other_md_M_AU26_r	377	0.183635	0.39422	0.17965	0.363695	0.465818	2.18894	0.22	0.382449	3.38464	3.44812	2.01362	1.82641	0.378327	49.4334
other_md_M_AU45_r	378	0.0912121	0.527689	0.0811632	0.481775	0.172852	0.857485	0.06	0.168813	1.49398	1.17012	0.74446	0.921374	0.305539	50.2685
other_md_M_MEA_body	379	-0.0864575	0.340413	-0.0845474	0.310058	-0.253978	-1.12404	-0.1	0.184613	1.63381	1.29116	0.825318	-1.28144	0.323183	60.0984
other_md_M_MEA_head	380	-0.0773268	0.540546	-0.0595055	0.495081	-0.143053	-0.566779	-0.02	0.10802	0.955968	0.770717	0.504302	-0.678502	0.303894	58.8193
other_mean_H_AU01_r	381	0.241272	0.506253	0.238987	0.461325	0.476584	2.34226	0.21	0.369054	3.2661	3.26344	1.93388	2.54164	0.393247	31.1732
other_mean_H_AU02_r	382	0.228033	0.47152	0.224324	0.432366	0.483613	2.32427	0.2	0.342607	3.03204	2.91559	1.81132	2.9359	0.369541	30.9542
other_mean_H_AU04_r	383	0.0492552	0.544877	0.0556578	0.500903	0.0903969	0.401673	0.07	0.0736734	0.652003	0.58973	0.408707	-0.370236	0.283133	56.5192
other_mean_H_AU05_r	384	-0.0755642	0.502422	-0.0749838	0.463307	-0.1504	-0.634487	-0.04	0.114202	1.01068	0.80664	0.524773	-0.234123	0.306262	60.1226
other_mean_H_AU06_r	385	0.205189	0.607193	0.212376	0.562679	0.337931	1.51197	0.14	0.196291	1.73716	1.38532	0.863524	1.47896	0.3364	38.8569
other_mean_H_AU07_r	386	0.333772	0.596151	0.329594	0.552223	0.559879	2.53645	0.21	0.383479	3.39376	3.46256	2.01362	2.14372	0.417806	46.392
other_mean_H_AU09_r	387	0.0769671	0.453301	0.0534681	0.420873	0.169792	0.758897	0.04	0.109394	0.968126	0.77861	0.504302	0.498185	0.280169	59.3613
other_mean_H_AU10_r	388	0.179398	0.528594	0.193987	0.484804	0.339388	1.54542	0.12	0.257427	2.27821	1.94474	1.26804	1.07308	0.345489	45.7849
other_mean_H_AU12_r	389	-0.294328	0.606568	-0.293776	0.555752	-0.485236	-2.21084	-0.22	0.331273	2.93174	2.7733	1.77129	-1.20788	0.384687	41.586
other_mean_H_AU14_r	390	-0.100402	0.567398	-0.104329	0.527788	-0.176952	-0.741474	-0.08	0.126224	1.11707	0.879484	0.571873	-0.412938	0.290714	56.1391
other_mean_H_AU15_r	391	0.15499	0.344311	0.162451	0.309253	0.450147	2.19772	0.19	0.312382	2.76455	2.54515	1.61163	1.73731	0.362223	51.536
other_mean_H_AU17_r	392	0.0177589	0.473713	0.0274979	0.43276	0.0374887	0.246204	0.07	0.0314271	0.278127	0.408426	0.295299	0.702149	0.270223	54.576
other_mean_H_AU20_r	393	0.0905741	0.470218	0.0818253	0.427195	0.192622	0.854672	0.09	0.14374	1.27209	0.992805	0.657829	0.819457	0.299971	54.4006
other_mean_H_AU23_r	394	0.127372	0.536028	0.120843	0.493096	0.237622	1.07982	0.07	0.177743	1.57301	1.23764	0.785885	1.16088	0.305907	55.1829
other_mean_H_AU25_r	395	-0.0532841	0.548705	-0.0286263	0.505773	-0.0971088	-0.37483	-0.08	0.0544393	0.481783	0.501717	0.348677	-0.283116	0.314779	58.3127
other_mean_H_AU26_r	396	0.186173	0.420588	0.183736	0.386645	0.442649	1.99515	0.17	0.368367	3.26002	3.25412	1.93388	1.98385	0.371791	40.5131
other_mean_H_AU45_r	397	-0.0366335	0.523272	-0.0391963	0.479901	-0.0700085	-0.312795	-0.06	0.062339	0.551695	0.536736	0.369533	0.537965	0.27596	55.5686
other_mean_H_MEA_body	398	-0.172804	0.585495	-0.173521	0.531011	-0.295142	-1.34696	-0.15	0.193543	1.71284	1.3628	0.851804	-1.28854	0.331137	53.9455
other_mean_H_MEA_head	399	-0.000503466	0.638283	0.0220692	0.586924	-0.000788782	0.0613718	0.08	0.032114	0.284207	0.411027	0.295299	-0.0586112	0.300244	58.9821
other_mean_M_AU01_r	400	0.17235	0.378314	0.180938	0.342306	0.455575	2.14149	0.21	0.347759	3.07764	2.98162	1.81132	2.94749	0.372323	27.6049
other_mean_M_AU02_r	401	0.172055	0.480817	0.173854	0.440283	0.357838	1.72546	0.17	0.285592	2.52746	2.24075	1.47862	2.6511	0.340463	27.0942
other_mean_M_AU04_r	402	0.0695753	0.505787	0.080402	0.466892	0.137559	0.56359	0.04	0.118667	1.0502	0.833233	0.54189	-0.207182	0.279096	56.8634
other_mean_M_AU05_r	403	0.0315075	0.409722	0.0512158	0.378925	0.0768995	0.354127	0.06	0.0894728	0.791827	0.669118	0.448356	0.563984	0.304313	54.9974
other_mean_M_AU06_r	404	0.14053	0.576798	0.138453	0.535205	0.243639	1.07231	0.12	0.127254	1.12619	0.885913	0.574974	0.932259	0.31311	47.4101
other_mean_M_AU07_r	405	0.314077	0.628866	0.307546	0.582896	0.499434	2.24759	0.17	0.337798	2.98949	2.85473	1.79158	1.66331	0.385907	52.2338
other_mean_M_AU09_r	406	0.130122	0.382566	0.11462	0.355451	0.340129	1.57475	0.09	0.250558	2.21742	1.87624	1.21882	1.29506	0.331278	60.1903
other_mean_M_AU10_r	407	0.149387	0.554065	0.142021	0.509037	0.26962	1.23636	0.11	0.180491	1.59733	1.25888	0.797787	0.700042	0.316028	48.8934
other_mean_M_AU12_r	408	-0.290499	0.556978	-0.266273	0.513455	-0.521562	-2.38021	-0.2	0.38451	3.40288	3.47704	2.01362	-1.47234	0.398474	41.1602
other_mean_M_AU14_r	409	-0.134971	0.582566	-0.123077	0.541926	-0.231684	-1.08775	-0.08	0.170874	1.51222	1.18549	0.751839	-0.743072	0.307013	55.5547
other_mean_M_AU15_r	410	0.173602	0.447436	0.177734	0.403226	0.387993	1.85877	0.14	0.277005	2.45147	2.14791	1.4317	1.33172	0.339202	46.019
other_mean_M_AU17_r	411	0.00161586	0.453384	-0.00126247	0.415283	0.00356399	0.0900867	-0.07	0.00978877	0.0866298	0.332096	0.251607	0.401733	0.262948	53.8957
other_mean_M_AU20_r	412	0.060048	0.484219	0.0552935	0.440574	0.12401	0.593548	0.08	0.087412	0.773589	0.658394	0.443027	1.01877	0.297508	50.3732
other_mean_M_AU23_r	413	0.197179	0.485247	0.194234	0.441147	0.406348	1.7924	0.14	0.30723	2.71896	2.48487	1.5785	1.50562	0.346709	54.8176
other_mean_M_AU25_r	414	-0.0259991	0.542372	-0.0136405	0.499347	-0.0479359	-0.219465	-0.07	0.0324575	0.287246	0.412332	0.295299	0.116136	0.290124	56.8866
other_mean_M_AU26_r	415	0.209221	0.415516	0.219668	0.38001	0.50352	2.42897	0.24	0.389318	3.44543	3.54505	2.01362	2.03114	0.402219	49.1445
other_mean_M_AU45_r	416	-0.0159471	0.525419	-0.0154015	0.484427	-0.0303512	-0.12127	-0.04	0.0262751	0.232533	0.389274	0.286611	0.774908	0.274204	56.1247
other_mean_M_MEA_body	417	-0.149034	0.437607	-0.128207	0.396431	-0.340567	-1.56135	-0.13	0.215181	1.90434	1.54617	0.996354	-1.43116	0.339815	59.2468
other_mean_M_MEA_head	418	0.000839343	0.627313	0.0235339	0.576342	0.001338	0.0796181	0.06	0.0400137	0.354118	0.441741	0.309116	-0.0360706	0.285868	59.6989
other_sd_H_AU01_r	419	0.168191	0.439736	0.170221	0.398741	0.382481	1.84288	0.15	0.297956	2.63689	2.37846	1.54308	2.4059	0.356452	28.0906
other_sd_H_AU02_r	420	0.185572	0.464866	0.183018	0.428404	0.399195	1.88209	0.17	0.273914	2.42411	2.11504	1.43052	2.54647	0.360059	34.1198
other_sd_H_AU04_r	421	0.0408346	0.475975	0.0621418	0.43621	0.0857915	0.467496	0.05	0.097029	0.858699	0.709402	0.468316	0.000436473	0.287003	58.9472
other_sd_H_AU05_r	422	-0.128498	0.525879	-0.124453	0.483571	-0.24435	-1.051	-0.07	0.164005	1.45143	1.13472	0.739219	-0.68181	0.330215	59.1958
other_sd_H_AU06_r	423	-0.164797	0.485649	-0.148424	0.446719	-0.339333	-1.5863	-0.12	0.174996	1.5487	1.21662	0.773286	-1.01909	0.321443	56.958
other_sd_H_AU07_r	424	0.13224	0.515313	0.132046	0.470195	0.256621	1.26037	0.08	0.222737	1.97121	1.6135	1.05194	0.923454	0.324048	54.7243
other_sd_H_AU09_r	425	0.102906	0.430593	0.0914707	0.397777	0.238988	1.10452	0.06	0.166753	1.47575	1.15486	0.74282	0.747689	0.299217	58.5347
other_sd_H_AU10_r	426	-0.000754861	0.510475	-0.000674085	0.471754	-0.00147874	0.0403846	-0.06	0.0166581	0.147423	0.355168	0.264741	-0.128357	0.277285	59.0428
other_sd_H_AU12_r	427	-0.310434	0.555742	-0.285286	0.510411	-0.558594	-2.58865	-0.18	0.399966	3.53966	3.69828	2.01362	-1.95841	0.425445	46.6133
other_sd_H_AU14_r	428	-0.137372	0.521301	-0.14106	0.475094	-0.263518	-1.12911	-0.12	0.174652	1.54566	1.214	0.773286	-0.605258	0.321304	55.6153
other_sd_H_AU15_r	429	0.198514	0.413248	0.196411	0.366506	0.480375	2.40621	0.18	0.326464	2.88918	2.71416	1.75053	1.92015	0.373587	42.9791
other_sd_H_AU17_r	430	0.0239824	0.442216	0.0416897	0.405869	0.0542323	0.335034	0.05	0.0698952	0.618567	0.571702	0.399673	0.75565	0.270422	54.1167
other_sd_H_AU20_r	431	0.133866	0.407672	0.133429	0.367697	0.328367	1.57143	0.17	0.230294	2.03808	1.68254	1.09651	1.52879	0.32885	44.2864
other_sd_H_AU23_r	432	0.15905	0.530412	0.166984	0.487152	0.299861	1.34142	0.08	0.211403	1.8709	1.51315	0.973136	1.40844	0.318466	53.0199
other_sd_H_AU25_r	433	0.00579993	0.459689	0.0182556	0.425867	0.0126171	0.059501	0.06	0.0283359	0.250771	0.39686	0.290042	0.506022	0.286756	54.5347
other_sd_H_AU26_r	434	0.257262	0.482004	0.258036	0.435441	0.533734	2.54464	0.23	0.394814	3.49407	3.62368	2.01362	2.60147	0.392405	35.2638
other_sd_H_AU45_r	435	-0.0557514	0.514534	-0.0428961	0.475402	-0.108353	-0.501083	-0.04	0.0836339	0.740153	0.639021	0.428984	0.614977	0.275845	55.4773
other_sd_H_MEA_body	436	-0.0829503	0.355258	-0.0855955	0.316971	-0.233493	-1.05161	-0.16	0.193543	1.71284	1.3628	0.851804	-1.13246	0.325687	56.2681
other_sd_H_MEA_head	437	0.00147606	0.359883	0.0148484	0.323894	0.00410149	-0.0226137	0.05	0.00738451	0.0653523	0.32427	0.248529	-0.573117	0.277115	59.1662
other_sd_M_AU01_r	438	0.153613	0.401614	0.156504	0.366552	0.382489	1.76864	0.14	0.295896	2.61865	2.35518	1.54308	2.79532	0.338329	26.5604
other_sd_M_AU02_r	439	0.123892	0.482538	0.136591	0.442376	0.25675	1.28281	0.12	0.198008	1.75235	1.3995	0.872246	1.95435	0.321372	33.3193
other_sd_M_AU04_r	440	0.0521871	0.502368	0.071857	0.458825	0.103882	0.516749	0.07	0.112828	0.998523	0.798567	0.519814	0.108592	0.286757	58.5291
other_sd_M_AU05_r	441	-0.0284197	0.449297	-0.00891994	0.414304	-0.0632538	-0.29864	-0.07	0.0135669	0.120066	0.344655	0.260217	0.220714	0.305881	57.2773
other_sd_M_AU06_r	442	-0.151741	0.46255	-0.113019	0.42292	-0.328053	-1.4772	-0.11	0.22892	2.02592	1.66986	1.09008	-1.03032	0.328168	56.5391
other_sd_M_AU07_r	443	0.0797746	0.492073	0.0954913	0.448174	0.16212	0.798378	0.07	0.142023	1.25689	0.981315	0.649855	0.640246	0.298308	56.4006
other_sd_M_AU09_r	444	0.0928311	0.346402	0.0896459	0.321006	0.267986	1.27197	0.08	0.216899	1.91953	1.56133	1.00568	1.01324	0.315048	59.8619
other_sd_M_AU10_r	445	-0.0276894	0.513055	-0.0231104	0.47014	-0.0539697	-0.182909	-0.08	0.0197493	0.174779	0.365899	0.271431	-0.470891	0.269619	59.3939
other_sd_M_AU12_r	446	-0.304703	0.526519	-0.275749	0.482234	-0.578713	-2.67958	-0.22	0.396874	3.51231	3.65342	2.01362	-2.07311	0.423305	53.3533
other_sd_M_AU14_r	447	-0.160613	0.465198	-0.15471	0.427343	-0.345257	-1.51067	-0.13	0.243345	2.15359	1.80587	1.18032	-1.1243	0.34099	54.3851
other_sd_M_AU15_r	448	0.193388	0.461615	0.2035	0.41302	0.418938	2.07809	0.15	0.28147	2.49099	2.1959	1.46121	1.47477	0.355888	45.6447
other_sd_M_AU17_r	449	-0.0583973	0.444049	-0.0596354	0.409408	-0.131511	-0.581448	-0.05	0.107333	0.949888	0.766789	0.504302	0.0375371	0.272431	58.7372
other_sd_M_AU20_r	450	0.099245	0.498281	0.101566	0.450788	0.199175	0.944761	0.1	0.12485	1.10491	0.870957	0.56665	1.35034	0.31298	40.5744
other_sd_M_AU23_r	451	0.243807	0.523341	0.247953	0.476018	0.465866	2.11859	0.18	0.335394	2.96821	2.82458	1.77991	1.79398	0.368022	47.7431
other_sd_M_AU25_r	452	0.00520507	0.514163	0.0157586	0.471882	0.0101234	0.00615045	0.02	0.0149408	0.132224	0.349301	0.262876	0.579603	0.273831	55.1447
other_sd_M_AU26_r	453	0.200598	0.453682	0.213001	0.409304	0.442155	2.17149	0.21	0.330586	2.92566	2.76481	1.77129	1.93697	0.370094	50.4346
other_sd_M_AU45_r	454	-0.0687196	0.498864	-0.06461	0.464301	-0.137752	-0.617551	-0.07	0.121759	1.07755	0.851963	0.555321	0.506049	0.276167	55.8953
other_sd_M_MEA_body	455	-0.0336204	0.33224	-0.0367307	0.304158	-0.101193	-0.519947	-0.07	0.103555	0.916452	0.745416	0.493721	-0.447096	0.293945	61.2168
other_sd_M_MEA_head	456	0.0118298	0.330382	0.016437	0.306549	0.0358063	0.176033	0.03	0.01288	0.113987	0.342347	0.259888	-0.139313	0.283282	60.5872
other_kurtosis_H_AU01_r	457	0.00818227	0.364799	0.0122709	0.327422	0.0224295	0.256394	0.06	0.0784819	0.694558	0.613205	0.41104	-0.451981	0.283606	57.4933
other_kurtosis_H_AU02_r	458	-0.000416729	0.401477	-0.00770779	0.359157	-0.00103799	0.195916	-0.02	0.0365791	0.323722	0.428205	0.304119	-0.521727	0.294461	59.2472
other_kurtosis_H_AU04_r	459	0.0840962	0.340892	0.0576869	0.31226	0.246695	1.17049	0.07	0.149579	1.32376	1.0325	0.679496	0.965274	0.308766	60.5406
other_kurtosis_H_AU05_r	460	-0.0369222	0.454777	-0.0355388	0.41582	-0.0811875	-0.404471	-0.09	0.0602782	0.533457	0.52745	0.36264	-0.743817	0.289812	57.9548
other_kurtosis_H_AU06_r	461	0.0454358	0.496691	0.020107	0.453152	0.0914769	0.334536	0.09	0.0420745	0.372356	0.449999	0.310156	-0.274358	0.282581	58.2873
other_kurtosis_H_AU07_r	462	-0.00600111	0.422743	-0.0139531	0.388297	-0.0141956	-0.109508	-0.03	0.0434484	0.384515	0.455562	0.311713	-0.338493	0.27392	58.8465
other_kurtosis_H_AU09_r	463	0.00409652	0.335941	-0.00158611	0.301544	0.0121942	0.12728	-0.06	0.0180319	0.159581	0.359911	0.267468	-0.0514056	0.271084	56.4213
other_kurtosis_H_AU10_r	464	0.0354655	0.285265	0.0330687	0.256733	0.124325	0.57124	0.1	0.0740168	0.655043	0.591387	0.408707	0.24761	0.291279	58.5123
other_kurtosis_H_AU12_r	465	0.0778946	0.299107	0.0757906	0.271723	0.260424	1.11921	0.1	0.157479	1.39368	1.08774	0.715934	0.589422	0.303486	57.1206
other_kurtosis_H_AU14_r	466	0.13659	0.335924	0.129064	0.306707	0.406611	1.84315	0.14	0.331616	2.93477	2.77756	1.77129	0.873591	0.364614	45.5264
other_kurtosis_H_AU15_r	467	-0.0138204	0.422948	-0.017284	0.389085	-0.0326763	-0.177324	-0.05	0.0197493	0.174779	0.365899	0.271431	-0.286327	0.280076	59.7346
other_kurtosis_H_AU17_r	468	-0.0454075	0.458453	-0.032058	0.421825	-0.0990451	-0.422913	-0.03	0.0750472	0.664162	0.596376	0.408707	-0.045517	0.283908	53.545
other_kurtosis_H_AU20_r	469	0.122856	0.503589	0.115763	0.461993	0.243962	1.07385	0.07	0.189765	1.6794	1.3322	0.851804	0.945183	0.298123	48.1098
other_kurtosis_H_AU23_r	470	-0.0323012	0.400433	-0.0221139	0.366429	-0.0806659	-0.389587	-0.04	0.0757342	0.670241	0.599718	0.408707	-0.52747	0.280001	55.3936
other_kurtosis_H_AU25_r	471	0.0571658	0.366958	0.0605437	0.333993	0.155783	0.676772	0.08	0.132063	1.16874	0.916305	0.595227	0.37032	0.30679	60.4429
other_kurtosis_H_AU26_r	472	-0.112	0.351466	-0.108887	0.323552	-0.318666	-1.42874	-0.11	0.234415	2.07456	1.72093	1.11559	-1.42551	0.33617	44.5565
other_kurtosis_H_AU45_r	473	0.0589622	0.460827	0.0418555	0.420767	0.127949	0.567572	0.09	0.0966856	0.855659	0.707538	0.468316	-0.145015	0.28449	56.6054
other_kurtosis_H_MEA_body	474	0.163635	0.49169	0.159162	0.441828	0.332801	1.53911	0.1	0.240598	2.12927	1.77947	1.16077	1.09898	0.334301	54.26
other_kurtosis_H_MEA_head	475	0.0374845	0.388793	0.0313336	0.35341	0.0964124	0.377857	0.07	0.0400137	0.354118	0.441741	0.309116	0.248133	0.282233	55.162
other_kurtosis_M_AU01_r	476	-0.155169	0.600849	-0.164264	0.55249	-0.25825	-1.21116	-0.09	0.168126	1.48791	1.16502	0.74446	-1.51208	0.31185	52.9194
other_kurtosis_M_AU02_r	477	0.0080874	0.535361	-0.00308275	0.490682	0.0151065	0.0710348	-0.05	0.026962	0.238612	0.391792	0.287056	-0.97387	0.270023	60.9141
other_kurtosis_M_AU04_r	478	0.0873995	0.328669	0.0710181	0.301803	0.26592	1.29828	0.11	0.191139	1.69156	1.34328	0.851804	1.13453	0.329312	60.3909
other_kurtosis_M_AU05_r	479	-0.038141	0.399896	-0.039058	0.35997	-0.0953771	-0.454416	-0.05	0.0815731	0.721915	0.628612	0.421214	-0.723388	0.282964	55.5807
other_kurtosis_M_AU06_r	480	0.0531711	0.377588	0.0558106	0.346437	0.140818	0.688577	0.07	0.092564	0.819184	0.685415	0.460107	0.29525	0.291833	59.4046
other_kurtosis_M_AU07_r	481	-0.0181123	0.44013	-0.0303317	0.408214	-0.041152	-0.209048	-0.05	0.0365791	0.323722	0.428205	0.304119	-0.233279	0.280226	59.4664
other_kurtosis_M_AU09_r	482	-0.0812596	0.393412	-0.0885001	0.362149	-0.206551	-0.908879	-0.07	0.159883	1.41495	1.1049	0.725345	-1.28528	0.306585	58.1722
other_kurtosis_M_AU10_r	483	0.0565686	0.315724	0.0570622	0.285197	0.179171	0.790945	0.1	0.114202	1.01068	0.80664	0.524773	0.562166	0.294452	58.5596
other_kurtosis_M_AU12_r	484	0.134409	0.345676	0.115104	0.313384	0.388828	1.71503	0.14	0.236476	2.09279	1.74032	1.12835	1.14066	0.339448	59.8143
other_kurtosis_M_AU14_r	485	0.148167	0.343988	0.143213	0.318001	0.430733	1.92828	0.16	0.343981	3.0442	2.93312	1.81132	0.98195	0.366579	45.901
