Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
other_max_M_AU06_r	328	0.191183	0.602127	0.201168	0.558116	0.317512	1.43066	0.15	0.202473	1.67113	1.32469	0.895448	1.32859	0.347431	54.13
other_max_M_AU07_r	329	0.32622	0.590026	0.320107	0.546171	0.552891	2.44141	0.18	0.38554	3.18208	3.13602	1.91101	1.85239	0.406657	42.037
other_max_M_AU09_r	330	0.00142365	0.373983	0.0077729	0.336865	0.00380671	0.0728057	0.06	0.0599347	0.494676	0.508058	0.347994	0.678913	0.294108	51.9308
other_max_M_AU10_r	331	0.10447	0.528917	0.127951	0.493515	0.197517	0.873208	0.08	0.110081	0.908559	0.740427	0.505877	0.727193	0.30556	50.9985
other_max_M_AU12_r	332	-0.312375	0.566591	-0.302873	0.531301	-0.551323	-2.4508	-0.22	0.380045	3.13673	3.06843	1.90553	-1.62674	0.414269	16.4365
other_max_M_AU14_r	333	-0.0426355	0.486957	-0.0457971	0.45245	-0.0875549	-0.388617	-0.04	0.0554697	0.457823	0.490072	0.340287	0.215955	0.283321	50.3328
other_max_M_AU15_r	334	0.227648	0.577026	0.244528	0.534185	0.39452	1.79436	0.15	0.302421	2.49606	2.2021	1.42067	1.11197	0.337699	42.7731
other_max_M_AU17_r	335	-0.302818	0.632251	-0.317237	0.570869	-0.478951	-2.24414	-0.26	0.386914	3.19342	3.15305	1.91101	-1.12624	0.388266	20.8663
other_max_M_AU20_r	336	0.11905	0.419296	0.112194	0.389824	0.283929	1.27264	0.06	0.209342	1.72782	1.37665	0.924892	0.662785	0.299107	41.8482
other_max_M_AU23_r	337	0.0873734	0.421785	0.0835444	0.383776	0.207152	1.0538	0.05	0.169157	1.39615	1.08972	0.721746	0.994237	0.285931	55.9387
other_max_M_AU25_r	338	-0.0464229	0.575202	-0.0301946	0.530327	-0.080707	-0.335462	-0.02	0.0331444	0.27356	0.40648	0.290088	-0.157156	0.304567	50.7233
other_max_M_AU26_r	339	0.0897849	0.525963	0.105708	0.477538	0.170706	0.786363	0.08	0.152327	1.25724	0.981578	0.657067	1.35255	0.285126	45.9316
other_max_M_AU45_r	340	0.0233653	0.616259	0.0237036	0.569957	0.0379148	0.211881	0.02	0.032114	0.265056	0.402872	0.290088	1.58815	0.284995	52.4514
other_max_M_MEA_body	341	0.201691	0.366829	0.190581	0.333585	0.549822	2.52955	0.25	0.39344	3.24728	3.23466	1.91101	1.3389	0.394328	38.5571
other_max_M_MEA_head	342	0.124187	0.440301	0.117155	0.397828	0.282051	1.33934	0.11	0.251245	2.07367	1.71999	1.13721	0.413211	0.306319	49.0562
other_md_H_AU01_r	343	0.0787857	0.45066	0.0842463	0.415231	0.174823	0.740387	0.05	0.1853	1.52938	1.20008	0.816588	0.570447	0.308342	49.5389
other_md_H_AU02_r	344	0.0533648	0.414104	0.0517198	0.38288	0.128868	0.505211	0.02	0.0558544	0.460998	0.491605	0.340287	0.406944	0.283047	48.2344
other_md_H_AU04_r	345	0.231031	0.598009	0.219766	0.543067	0.386335	1.75882	0.14	0.281814	2.32597	1.99956	1.29672	0.769534	0.349621	47.2508
other_md_H_AU05_r	346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_H_AU06_r	347	0.288817	0.773212	0.318896	0.706478	0.373529	1.81918	0.19	0.312725	2.5811	2.30766	1.48132	1.30557	0.395705	50.4729
other_md_H_AU07_r	348	0.401049	0.746345	0.409835	0.689061	0.537351	2.48838	0.27	0.34192	2.82206	2.62237	1.70263	1.88697	0.404779	41.028
other_md_H_AU09_r	349	0.145265	0.388248	0.122517	0.360818	0.374156	1.64638	0.08	0.255367	2.10769	1.75624	1.16387	1.23773	0.345413	38.3848
other_md_H_AU10_r	350	0.230153	0.567056	0.213962	0.526579	0.405874	1.77721	0.09	0.250902	2.07083	1.71699	1.13721	1.01365	0.369601	50.2721
other_md_H_AU12_r	351	-0.239104	0.639433	-0.206865	0.597604	-0.373931	-1.64891	-0.15	0.189765	1.56624	1.23176	0.83626	-1.12539	0.339486	20.9585
other_md_H_AU14_r	352	-0.0345536	0.570754	-0.0198198	0.530574	-0.0605402	-0.287115	-0.04	0.0273055	0.225368	0.38632	0.281585	0.0328353	0.305485	48.4982
other_md_H_AU15_r	353	0.0780042	0.366722	0.0805979	0.328229	0.212706	0.980376	0.06	0.185987	1.53505	1.20492	0.816588	0.520189	0.316729	41.5877
other_md_H_AU17_r	354	-0.0889657	0.440608	-0.0761159	0.413474	-0.201916	-0.8488	-0.04	0.144084	1.18921	0.931149	0.630119	-0.250717	0.28494	49.6725
other_md_H_AU20_r	355	0.0592686	0.337974	0.0580903	0.304885	0.175365	0.807815	0.07	0.131376	1.08432	0.856636	0.575922	0.196916	0.29582	42.9414
other_md_H_AU23_r	356	-0.0404008	0.190899	-0.0421836	0.175928	-0.211634	-0.939057	-0.07	0.121528	1.00304	0.801563	0.550274	-0.0687733	0.276679	47.0627
other_md_H_AU25_r	357	-0.137464	0.524686	-0.126895	0.480626	-0.261992	-1.18283	-0.09	0.200412	1.65412	1.30934	0.894752	-0.821766	0.334238	41.2482
other_md_H_AU26_r	358	0.144272	0.442529	0.138162	0.412312	0.326016	1.45067	0.09	0.280096	2.31179	1.9832	1.29672	1.22346	0.333617	38.8753
other_md_H_AU45_r	359	0.145912	0.343412	0.147779	0.31712	0.424889	1.88867	0.16	0.345355	2.85041	2.66092	1.72353	1.63952	0.352088	50.5801
other_md_H_MEA_body	360	-0.194107	0.421715	-0.197562	0.383404	-0.460279	-2.12277	-0.17	0.305513	2.52157	2.23347	1.44205	-1.9071	0.383176	24.4096
other_md_H_MEA_head	361	-0.268821	0.619799	-0.273676	0.571392	-0.433723	-1.96285	-0.14	0.345011	2.84757	2.65705	1.72353	-1.32123	0.38007	40.8784
other_md_M_AU01_r	362	0.0368402	0.428264	0.0380543	0.398412	0.0860221	0.268393	0.04	0.0853512	0.704452	0.618748	0.424316	0.22724	0.289061	53.3631
other_md_M_AU02_r	363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_M_AU04_r	364	0.18958	0.565649	0.181894	0.512401	0.335155	1.56086	0.17	0.243002	2.00563	1.64883	1.08434	0.541006	0.331392	51.1042
other_md_M_AU05_r	365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_M_AU06_r	366	0.286302	0.73153	0.293129	0.67067	0.391374	1.84776	0.16	0.320969	2.64914	2.39417	1.54907	1.22072	0.400245	48.6129
other_md_M_AU07_r	367	0.38551	0.786214	0.388198	0.728844	0.490337	2.2228	0.24	0.298643	2.46487	2.16412	1.40199	1.59667	0.387567	43.865
other_md_M_AU09_r	368	0.0849782	0.312114	0.0844315	0.28794	0.272267	1.1826	0.06	0.215868	1.78168	1.42712	0.946724	1.11616	0.32333	48.3702
other_md_M_AU10_r	369	0.241946	0.559911	0.228005	0.518101	0.432115	1.90787	0.09	0.270823	2.23525	1.89618	1.24945	1.10219	0.379418	47.4584
other_md_M_AU12_r	370	-0.238693	0.710993	-0.200302	0.665147	-0.335717	-1.44881	-0.14	0.156792	1.29409	1.00959	0.674612	-1.05152	0.336644	24.2447
other_md_M_AU14_r	371	0.0632313	0.609941	0.0728187	0.563592	0.103668	0.461939	0.04	0.0774515	0.639251	0.582811	0.400968	0.302858	0.315858	54.9605
other_md_M_AU15_r	372	-0.0160667	0.417673	-0.00178721	0.381537	-0.0384671	-0.159455	-0.01	0.0303967	0.250881	0.396907	0.290088	-0.724245	0.278592	50.2356
other_md_M_AU17_r	373	-0.0794093	0.478257	-0.0619299	0.440307	-0.166039	-0.627637	-0.01	0.124506	1.02762	0.817974	0.558506	-0.24322	0.285405	50.6917
other_md_M_AU20_r	374	0.0744655	0.317294	0.0740058	0.284925	0.234689	1.17615	0.06	0.228233	1.88374	1.52578	1.00938	0.711112	0.313754	44.0129
other_md_M_AU23_r	375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_md_M_AU25_r	376	-0.202609	0.590093	-0.213169	0.540271	-0.343351	-1.5592	-0.12	0.26464	2.18423	1.83945	1.21391	-0.988478	0.365116	42.5162
other_md_M_AU26_r	377	0.153671	0.375583	0.158661	0.350115	0.409153	1.86096	0.13	0.311352	2.56976	2.29342	1.48132	1.6118	0.361482	36.0021
other_md_M_AU45_r	378	0.18878	0.413996	0.191412	0.387	0.455995	2.01509	0.15	0.361154	2.98081	2.84241	1.77926	1.6713	0.365098	46.9156
other_md_M_MEA_body	379	-0.185813	0.426721	-0.185413	0.386922	-0.435444	-2.04146	-0.16	0.345011	2.84757	2.65705	1.72353	-1.58118	0.380447	32.6598
other_md_M_MEA_head	380	-0.315129	0.587511	-0.305944	0.542632	-0.53638	-2.44218	-0.22	0.38554	3.18208	3.13602	1.91101	-1.88477	0.417302	36.7046
other_mean_H_AU01_r	381	0.0190349	0.393461	0.00829231	0.359533	0.0483779	0.161426	0.05	0.00429332	0.0354352	0.313483	0.248437	0.490948	0.290897	53.3912
other_mean_H_AU02_r	382	-0.0323101	0.426528	-0.0415705	0.392048	-0.0757515	-0.317608	-0.04	0.0609651	0.50318	0.51227	0.349839	0.194315	0.284713	50.4943
other_mean_H_AU04_r	383	0.235305	0.591709	0.218924	0.539078	0.39767	1.78999	0.16	0.289713	2.39117	2.07585	1.35854	0.818401	0.355199	46.9054
other_mean_H_AU05_r	384	-0.234091	0.488293	-0.245239	0.445569	-0.479407	-2.22705	-0.19	0.38554	3.18208	3.13602	1.91101	-1.223	0.397438	32.2852
other_mean_H_AU06_r	385	0.254895	0.747986	0.282568	0.6809	0.340775	1.68717	0.18	0.290057	2.394	2.07921	1.35854	1.20402	0.388279	52.8482
other_mean_H_AU07_r	386	0.376219	0.712066	0.385163	0.655516	0.528348	2.46775	0.27	0.335394	2.7682	2.55001	1.6566	1.87073	0.403339	41.7957
other_mean_H_AU09_r	387	0.110194	0.412483	0.0983338	0.374431	0.267149	1.28579	0.09	0.223768	1.84688	1.4897	0.983893	1.48631	0.34354	41.3584
other_mean_H_AU10_r	388	0.208265	0.544332	0.197001	0.505404	0.382606	1.68346	0.08	0.237506	1.96028	1.60238	1.05256	1.01989	0.366955	51.7567
other_mean_H_AU12_r	389	-0.28039	0.649979	-0.241033	0.609302	-0.431383	-1.88299	-0.2	0.216555	1.78735	1.4325	0.946724	-1.33685	0.340902	18.0486
other_mean_H_AU14_r	390	-0.0400013	0.556751	-0.0181474	0.518983	-0.0718477	-0.320924	-0.03	0.0214666	0.177176	0.36685	0.271258	0.0697815	0.306547	48.6409
other_mean_H_AU15_r	391	0.123689	0.322169	0.132609	0.292338	0.383925	1.7853	0.13	0.292804	2.41668	2.10616	1.37148	1.0976	0.347005	32.8625
other_mean_H_AU17_r	392	-0.127836	0.522104	-0.123636	0.484364	-0.244849	-1.09401	-0.06	0.195947	1.61726	1.27646	0.868608	-0.384584	0.290737	48.2914
other_mean_H_AU20_r	393	0.157269	0.398717	0.155327	0.366059	0.394438	1.78127	0.11	0.329212	2.71717	2.48253	1.60171	1.23574	0.340253	42.9136
other_mean_H_AU23_r	394	-0.00248997	0.413123	-0.00898072	0.378209	-0.0060272	-0.0234685	-0.01	0.0310836	0.256551	0.399285	0.290088	0.677693	0.269568	53.0681
other_mean_H_AU25_r	395	-0.120479	0.537433	-0.114135	0.493728	-0.224175	-1.00519	-0.07	0.173965	1.43584	1.12191	0.750108	-0.654822	0.319811	43.639
other_mean_H_AU26_r	396	0.174558	0.444259	0.176757	0.41406	0.392919	1.74957	0.16	0.323373	2.66898	2.41975	1.56307	1.54223	0.349706	37.1388
other_mean_H_AU45_r	397	0.064078	0.507602	0.0473883	0.468295	0.126237	0.658342	0.07	0.087412	0.721461	0.628354	0.428782	1.10475	0.27823	50.5112
other_mean_H_MEA_body	398	-0.234076	0.446205	-0.244048	0.41115	-0.524592	-2.41237	-0.24	0.378671	3.12539	3.05166	1.90553	-1.77302	0.404851	29.7436
other_mean_H_MEA_head	399	-0.222417	0.609225	-0.209604	0.56064	-0.365082	-1.6415	-0.14	0.273227	2.2551	1.91852	1.24952	-0.844664	0.347217	42.5069
other_mean_M_AU01_r	400	0.0127233	0.38599	0.00650313	0.35723	0.0329628	0.107027	0.04	0.01288	0.106306	0.339448	0.263557	0.554653	0.310892	49.3675
other_mean_M_AU02_r	401	-0.0138383	0.48256	-0.0122969	0.445269	-0.0286769	-0.0458415	-0.02	0.00291946	0.024096	0.30946	0.24719	0.275984	0.297981	49.2617
other_mean_M_AU04_r	402	0.19341	0.566485	0.190061	0.51262	0.341421	1.58774	0.18	0.234415	1.93476	1.5766	1.0382	0.604494	0.335855	53.1836
other_mean_M_AU05_r	403	-0.0422966	0.417669	-0.0467498	0.389732	-0.101268	-0.425371	-0.03	0.0743603	0.613738	0.569128	0.391655	-0.0763814	0.307059	55.9795
other_mean_M_AU06_r	404	0.25811	0.704264	0.268106	0.645239	0.366497	1.73824	0.15	0.311695	2.5726	2.29697	1.48132	1.14048	0.395284	47.6054
other_mean_M_AU07_r	405	0.378557	0.773675	0.385088	0.716393	0.489297	2.22819	0.24	0.296583	2.44787	2.14356	1.39992	1.60695	0.386827	44.9296
other_mean_M_AU09_r	406	0.121049	0.398087	0.125213	0.367008	0.304077	1.29517	0.05	0.201099	1.65979	1.31445	0.894752	1.71172	0.322159	48.4237
other_mean_M_AU10_r	407	0.237671	0.553213	0.229161	0.512687	0.42962	1.88828	0.12	0.269105	2.22108	1.88032	1.24077	1.14079	0.379513	48.2682
other_mean_M_AU12_r	408	-0.273562	0.700425	-0.25574	0.656919	-0.390566	-1.67334	-0.23	0.157822	1.3026	1.01612	0.6776	-1.26502	0.33288	20.8539
other_mean_M_AU14_r	409	0.0430946	0.561129	0.0592908	0.517945	0.0767998	0.345401	0.04	0.0740168	0.610903	0.567621	0.391655	0.339336	0.313057	54.0329
other_mean_M_AU15_r	410	0.104935	0.360942	0.115882	0.331592	0.290724	1.33509	0.11	0.222737	1.83838	1.48144	0.980841	0.580021	0.314558	32.7646
other_mean_M_AU17_r	411	-0.156639	0.530467	-0.129926	0.486592	-0.295285	-1.2066	-0.05	0.21106	1.742	1.38982	0.926921	-0.510571	0.296642	47.4996
other_mean_M_AU20_r	412	0.129706	0.45134	0.109827	0.414096	0.287379	1.36293	0.03	0.242658	2.0028	1.6459	1.08434	0.962286	0.316049	49.1077
other_mean_M_AU23_r	413	0.0957773	0.473649	0.0956489	0.44289	0.202212	0.95741	0.02	0.159883	1.31961	1.02927	0.679933	1.15464	0.308023	53.0774
other_mean_M_AU25_r	414	-0.177799	0.579103	-0.176369	0.534551	-0.307025	-1.3724	-0.1	0.215868	1.78168	1.42712	0.946724	-0.778493	0.331237	44.3174
other_mean_M_AU26_r	415	0.190769	0.368061	0.204827	0.340979	0.518308	2.33611	0.23	0.413704	3.41454	3.4956	1.91101	1.95054	0.392958	33.5585
other_mean_M_AU45_r	416	0.0863571	0.506742	0.0954474	0.472672	0.170416	0.788361	0.06	0.144427	1.19204	0.933217	0.630119	1.30753	0.297864	50.6024
other_mean_M_MEA_body	417	-0.246615	0.51542	-0.255655	0.474918	-0.478474	-2.22253	-0.2	0.382792	3.1594	3.10212	1.90769	-1.58877	0.395233	27.8581
other_mean_M_MEA_head	418	-0.269816	0.698884	-0.254362	0.639699	-0.386067	-1.76779	-0.17	0.265327	2.1899	1.8457	1.21391	-1.12549	0.354305	39.7841
other_sd_H_AU01_r	419	-0.0264819	0.40764	-0.0457008	0.375978	-0.0649639	-0.306848	-0.07	0.0791688	0.653426	0.590505	0.406172	0.204217	0.286548	51.5476
other_sd_H_AU02_r	420	-0.0850686	0.408914	-0.0879551	0.375366	-0.208035	-0.906662	-0.05	0.15061	1.24307	0.970935	0.653264	-0.278624	0.308369	46.2338
other_sd_H_AU04_r	421	0.0960088	0.492499	0.111675	0.452239	0.194942	0.887599	0.1	0.131032	1.08148	0.854676	0.575922	0.46503	0.295266	57.1474
other_sd_H_AU05_r	422	-0.252012	0.469626	-0.271997	0.430563	-0.536622	-2.49192	-0.26	0.434999	3.5903	3.78212	1.9593	-1.40293	0.431726	24.1585
other_sd_H_AU06_r	423	-0.153136	0.629341	-0.0916049	0.590162	-0.243327	-1.04753	-0.16	0.0221535	0.182846	0.369105	0.271258	-0.529798	0.297197	31.853
other_sd_H_AU07_r	424	0.0958787	0.477054	0.123965	0.441388	0.200981	0.920355	0.12	0.165722	1.3678	1.06708	0.705895	1.06619	0.313803	53.7078
other_sd_H_AU09_r	425	0.118837	0.362744	0.100098	0.333286	0.327605	1.45712	0.08	0.230981	1.90642	1.54824	1.01545	1.67525	0.335726	39.2657
other_sd_H_AU10_r	426	-0.00768227	0.518738	0.0100781	0.482903	-0.0148095	-0.0418348	0.08	0.0403572	0.333091	0.432347	0.299722	0.0521449	0.289223	49.3145
other_sd_H_AU12_r	427	-0.389308	0.647447	-0.351364	0.609814	-0.601296	-2.62878	-0.3	0.352567	2.90994	2.74293	1.72597	-1.97672	0.401976	14.3583
other_sd_H_AU14_r	428	-0.0889136	0.481062	-0.0676973	0.448353	-0.184828	-0.777127	-0.05	0.0843208	0.695948	0.613982	0.422096	-0.0582559	0.291295	52.1678
other_sd_H_AU15_r	429	0.169933	0.368827	0.177053	0.336811	0.460739	2.10312	0.19	0.327838	2.70583	2.46767	1.59909	1.26968	0.362014	35.6484
other_sd_H_AU17_r	430	-0.14087	0.498933	-0.134579	0.455981	-0.282342	-1.32008	-0.12	0.205908	1.69947	1.35052	0.903361	-0.548551	0.305073	46.3323
other_sd_H_AU20_r	431	0.149441	0.325133	0.142994	0.297424	0.459632	2.06985	0.14	0.349133	2.88159	2.7037	1.72597	1.41575	0.354434	42.4243
other_sd_H_AU23_r	432	0.0342811	0.468913	0.0395602	0.431378	0.0731075	0.332408	0.04	0.0465396	0.384118	0.455379	0.312498	1.05035	0.277508	51.6768
other_sd_H_AU25_r	433	-0.0906645	0.569322	-0.0767032	0.523569	-0.15925	-0.730972	-0.05	0.148892	1.22889	0.960364	0.646073	-0.265507	0.291476	47.165
other_sd_H_AU26_r	434	0.239111	0.455883	0.242827	0.419044	0.5245	2.36825	0.24	0.402026	3.31815	3.34383	1.91101	2.23509	0.383665	35.8355
other_sd_H_AU45_r	435	-0.0280369	0.497089	-0.0237925	0.456616	-0.0564022	-0.171619	-0.02	0.0396703	0.327421	0.429837	0.299422	0.737243	0.275324	56.2979
other_sd_H_MEA_body	436	-0.0487992	0.323956	-0.0563921	0.302329	-0.150635	-0.672283	-0.04	0.0939378	0.775323	0.659408	0.446714	-0.417006	0.282061	52.2702
other_sd_H_MEA_head	437	0.0754987	0.373367	0.0917788	0.346532	0.202211	0.9048	0.06	0.148205	1.22322	0.956156	0.645218	0.347782	0.297349	50.391
other_sd_M_AU01_r	438	0.00518899	0.442536	-0.00512939	0.40961	0.0117256	0.0479208	-0.05	0.0118496	0.0978012	0.336257	0.263557	0.549873	0.307926	50.3356
other_sd_M_AU02_r	439	-0.0314114	0.48317	-0.0311479	0.445192	-0.065011	-0.231231	-0.03	0.0407007	0.335926	0.433606	0.299722	0.183618	0.302459	48.0303
other_sd_M_AU04_r	440	0.117437	0.553196	0.138904	0.503261	0.212288	1.00143	0.11	0.129658	1.07014	0.846864	0.574271	0.551584	0.299151	55.9633
other_sd_M_AU05_r	441	-0.108971	0.456765	-0.106398	0.426993	-0.238572	-1.08581	-0.08	0.200069	1.65128	1.3068	0.894752	-0.44978	0.325002	50.5406
other_sd_M_AU06_r	442	-0.149731	0.561263	-0.0939863	0.523107	-0.266775	-1.17986	-0.09	0.144084	1.18921	0.931149	0.630119	-0.729678	0.299383	38.8699
other_sd_M_AU07_r	443	0.125309	0.41757	0.144227	0.389043	0.30009	1.29993	0.1	0.204534	1.68813	1.34015	0.899459	1.27095	0.331935	52.3048
other_sd_M_AU09_r	444	0.0785498	0.352899	0.081076	0.32405	0.222584	0.99101	0.02	0.1853	1.52938	1.20008	0.816588	1.44537	0.311534	49.5489
other_sd_M_AU10_r	445	0.0242975	0.483617	0.0458831	0.449853	0.0502413	0.230208	0.1	0.0307402	0.253716	0.398095	0.290088	0.333999	0.279359	50.8004
other_sd_M_AU12_r	446	-0.342757	0.552603	-0.319856	0.517349	-0.620259	-2.74965	-0.22	0.400653	3.30682	3.32623	1.91101	-2.08576	0.429134	15.9869
other_sd_M_AU14_r	447	-0.0954136	0.51689	-0.0832062	0.478721	-0.184592	-0.798789	-0.05	0.120385	0.993604	0.795316	0.549411	-0.125972	0.296519	51.9817
other_sd_M_AU15_r	448	0.146232	0.345353	0.151592	0.316885	0.423426	1.9186	0.2	0.300017	2.47621	2.17788	1.40621	0.991906	0.345306	31.7179
other_sd_M_AU17_r	449	-0.17648	0.472139	-0.169012	0.433785	-0.373789	-1.62563	-0.1	0.28044	2.31463	1.98646	1.29672	-0.659838	0.316951	41.0458
other_sd_M_AU20_r	450	0.144371	0.404324	0.135494	0.370147	0.357067	1.65162	0.15	0.27151	2.24092	1.90255	1.24945	1.11813	0.327358	45.3672
other_sd_M_AU23_r	451	0.128022	0.452961	0.119783	0.422704	0.282633	1.29602	0.06	0.201786	1.66546	1.31957	0.894752	1.42164	0.322959	52.2182
other_sd_M_AU25_r	452	-0.123037	0.509793	-0.101249	0.470915	-0.241347	-1.10162	-0.05	0.190452	1.57191	1.23668	0.8371	-0.425974	0.299968	48.9139
other_sd_M_AU26_r	453	0.201049	0.368651	0.213154	0.330183	0.545363	2.61679	0.25	0.438434	3.61865	3.82952	1.9593	2.16396	0.390572	36.4754
other_sd_M_AU45_r	454	0.0126348	0.508056	0.0130959	0.47122	0.0248688	0.186239	0.05	0.0163146	0.134654	0.350234	0.267569	1.05865	0.287349	53.9016
other_sd_M_MEA_body	455	0.0121794	0.377287	0.027636	0.352298	0.0322814	0.195015	0	0.0637129	0.525859	0.523613	0.358803	-0.130418	0.295955	53.4213
other_sd_M_MEA_head	456	0.0480564	0.39943	0.0542436	0.371556	0.120312	0.591029	0.06	0.0894728	0.73847	0.638056	0.435891	-0.0600274	0.308518	54.0373
other_kurtosis_H_AU01_r	457	0.0259776	0.312279	0.0323352	0.283702	0.0831873	0.391346	0.09	0.0551262	0.454988	0.488707	0.340287	-0.451964	0.288316	50.5978
other_kurtosis_H_AU02_r	458	0.00714129	0.336704	0.00634642	0.301785	0.0212094	0.161254	0.07	0.0382964	0.316082	0.424847	0.298818	-0.757689	0.296784	49.1449
other_kurtosis_H_AU04_r	459	0.0277154	0.317227	0.0244516	0.29232	0.0873679	0.400871	0.02	0.0575305	0.474832	0.49832	0.342951	-0.0862557	0.280577	51.4691
other_kurtosis_H_AU05_r	460	-0.00453925	0.35734	-0.00402801	0.318961	-0.0127029	-0.14339	-0.05	0.0156277	0.128984	0.348058	0.267569	-0.583447	0.297467	52.0957
other_kurtosis_H_AU06_r	461	-0.00353842	0.492947	-0.0294639	0.459958	-0.0071781	-0.115925	-0.07	0.0431049	0.35577	0.442485	0.305405	-0.628105	0.311244	44.8641
other_kurtosis_H_AU07_r	462	0.0758953	0.480734	0.0861939	0.437992	0.157874	0.751708	0.06	0.121072	0.999273	0.799064	0.550274	0.239445	0.285417	48.5448
other_kurtosis_H_AU09_r	463	0.0472188	0.277383	0.0415001	0.254002	0.170229	0.797343	0.05	0.126567	1.04463	0.829454	0.562935	0.445858	0.285204	52.7634
other_kurtosis_H_AU10_r	464	0.0332384	0.301045	0.0301595	0.276971	0.11041	0.556095	0.07	0.0973725	0.803671	0.676143	0.460776	0.295317	0.291473	52.7799
other_kurtosis_H_AU12_r	465	0.0736374	0.341708	0.0603346	0.319606	0.215498	0.962353	0.07	0.165379	1.36496	1.06484	0.705895	0.339151	0.299204	44.4179
other_kurtosis_H_AU14_r	466	0.126709	0.345284	0.136338	0.322223	0.366971	1.57706	0.14	0.279753	2.30896	1.97993	1.29672	0.231434	0.342882	47.4506
other_kurtosis_H_AU15_r	467	0.0788898	0.315712	0.0757692	0.291667	0.249879	1.08726	0.07	0.1774	1.46418	1.14526	0.765699	0.575975	0.30403	50.1935
other_kurtosis_H_AU17_r	468	-0.0490073	0.40798	-0.0668453	0.374607	-0.120122	-0.541806	-0.06	0.105272	0.868872	0.715663	0.492178	-0.81768	0.288247	46.5497
other_kurtosis_H_AU20_r	469	-0.0179548	0.278904	-0.0184423	0.260633	-0.0643764	-0.273716	-0.02	0.0314271	0.259386	0.400479	0.290088	-0.689973	0.276256	48.492
other_kurtosis_H_AU23_r	470	-0.0140066	0.3746	-0.0170176	0.344057	-0.0373908	-0.213202	-0.09	0.0461961	0.381283	0.454079	0.312498	-0.608473	0.289762	47.8701
other_kurtosis_H_AU25_r	471	0.127015	0.500386	0.142561	0.45658	0.253834	1.14695	0.13	0.162287	1.33945	1.04474	0.691737	0.93731	0.322493	46.4539
other_kurtosis_H_AU26_r	472	-0.154188	0.473372	-0.164161	0.435717	-0.325723	-1.54998	-0.11	0.279066	2.30329	1.97341	1.29672	-0.749064	0.331354	37.5551
other_kurtosis_H_AU45_r	473	-0.0469921	0.492471	-0.0413791	0.450554	-0.0954211	-0.48069	-0.02	0.0808861	0.6676	0.598264	0.411429	-0.71285	0.277235	54.4915
other_kurtosis_H_MEA_body	474	0.166579	0.379512	0.149789	0.354825	0.438929	1.95886	0.12	0.351537	2.90144	2.73112	1.72597	1.33504	0.363966	35.9678
other_kurtosis_H_MEA_head	475	0.11768	0.384238	0.107991	0.348351	0.30627	1.43622	0.15	0.209342	1.72782	1.37665	0.924892	0.327463	0.295304	48.6642
other_kurtosis_M_AU01_r	476	-0.0183771	0.371647	-0.0163888	0.335608	-0.0494478	-0.268881	-0.08	0.052722	0.435145	0.479217	0.333089	-0.642189	0.28907	53.1759
other_kurtosis_M_AU02_r	477	0.055686	0.508242	0.0484561	0.46837	0.109566	0.468569	0.01	0.105959	0.874541	0.719167	0.492943	-0.38092	0.282584	49.6896
other_kurtosis_M_AU04_r	478	0.0508456	0.365933	0.037539	0.342112	0.138948	0.55597	0.04	0.0819165	0.676104	0.602952	0.413598	0.285506	0.29391	50.0453
other_kurtosis_M_AU05_r	479	0.0130286	0.418037	0.017928	0.38084	0.0311662	0.167892	0.05	0.0163146	0.134654	0.350234	0.267569	0.116746	0.323783	47.6447
other_kurtosis_M_AU06_r	480	0.0808084	0.431749	0.0710632	0.395921	0.187165	0.783769	0.1	0.0736734	0.608068	0.566117	0.391655	0.545667	0.293752	45.0287
other_kurtosis_M_AU07_r	481	0.00641548	0.439648	0.00874351	0.39954	0.0145923	0.061082	0.03	0.00498025	0.0411049	0.315508	0.248437	-0.21838	0.286488	52.8576
other_kurtosis_M_AU09_r	482	-0.0711996	0.397877	-0.0731808	0.365363	-0.178949	-0.764728	-0.05	0.13378	1.10416	0.870434	0.579091	-1.126	0.309424	49.5208
other_kurtosis_M_AU10_r	483	0.0273722	0.338588	0.0226008	0.315805	0.080842	0.358244	0.08	0.0643998	0.531528	0.526475	0.359272	0.234586	0.287849	51.6078
other_kurtosis_M_AU12_r	484	0.0699114	0.32052	0.0632501	0.299627	0.218118	0.922966	0.08	0.11592	0.956751	0.771224	0.528186	0.121385	0.297119	37.3857
other_kurtosis_M_AU14_r	485	0.0985001	0.352093	0.103193	0.324542	0.279756	1.21656	0.08	0.220333	1.81854	1.46229	0.96683	0.0910596	0.304067	49.1138
